time,x,y,z
13.17693037,1.843139648,-3.96295166,8.877624512
13.17940229,1.850311279,-3.924636841,8.926712036
13.1818437,1.801239014,-4.009643555,8.951843262
13.18431562,1.770111084,-4.06111145,8.954238892
13.18678755,1.767715454,-4.11138916,8.943466187
13.18925947,1.772506714,-4.148498535,8.998535156
13.19170088,1.776092529,-4.172439575,8.988952637
13.1941728,1.783279419,-4.21913147,8.976989746
13.19664473,1.729400635,-4.229904175,8.992553711
13.19911665,1.743774414,-4.27180481,8.957839966
13.20155806,1.734191895,-4.316101074,8.971008301
13.20402998,1.740188599,-4.311309814,8.972198486
13.2065019,1.71862793,-4.342437744,8.933898926
13.20897383,1.71862793,-4.349609375,8.930297852
13.21141523,1.735397339,-4.329269409,8.938674927
13.21388716,1.71862793,-4.32208252,8.920730591
13.21635908,1.699478149,-4.330459595,8.887207031
13.218831,1.688705444,-4.284973145,8.833328247
13.22127241,1.686309814,-4.287368774,8.844116211
13.22374434,1.66595459,-4.298141479,8.827346802
13.22621626,1.685119629,-4.313705444,8.745941162
13.22868818,1.679122925,-4.251449585,8.775878906
13.23112959,1.71862793,-4.18081665,8.761505127
13.23360151,1.71862793,-4.21434021,8.789047241
13.23607344,1.71862793,-4.198776245,8.717224121
13.23854536,1.711456299,-4.16645813,8.719604492
13.24098677,1.699478149,-4.167648315,8.748336792
13.24345869,1.736587524,-4.149703979,8.727996826
13.24593061,1.747360229,-4.114990234,8.759109497
13.24840254,1.738983154,-4.124557495,8.750732422
13.25084394,1.765319824,-4.11618042,8.789047241
13.25331587,1.81918335,-4.104202271,8.762710571
13.25578779,1.828765869,-4.093429565,8.763900757
13.25825972,1.780883789,-4.074279785,8.806991577
13.26070112,1.826370239,-4.158081055,8.741165161
13.26317305,1.912567139,-4.152099609,8.780670166
13.26564497,1.947280884,-4.174835205,8.799819946
13.26811689,1.914962769,-4.1640625,8.805801392
13.2705583,1.931716919,-4.172439575,8.768692017
13.27303022,1.967636108,-4.210754395,8.818969727
